,person,offer_id,time_received,time_viewed,time_transaction,time_completed,amount_with_offer,label_effective_offer
461,161.0,0,7.0,8.5,",9.75",9.75,14.47,1
462,161.0,9,14.0,,",17.75",17.75,22.87,1
463,161.0,6,17.0,17.0,",17.75",17.75,22.87,1
464,161.0,6,24.0,24.75,",27.0",27.0,19.71,1
465,161.0,5,21.0,21.0,",23.5",23.5,17.59,1
466,162.0,2,0.0,,-1,,0.0,-1
467,162.0,6,7.0,10.25,,,0.0,0
468,162.0,3,17.0,,",23.5",23.5,20.76,1
469,162.0,1,21.0,21.5,",23.5",23.5,20.76,1
470,162.0,8,24.0,24.0,,,0.0,0
471,163.0,3,0.0,0.0,",1.5",1.5,13.88,1
472,163.0,4,7.0,7.25,",16.25",,12.02,0
473,163.0,7,14.0,15.0,16.25,,12.02,1
474,163.0,9,17.0,17.5,,,0.0,0
475,164.0,1,0.0,0.5,",2.0,3.5",,9.91,0
476,164.0,6,14.0,14.25,",15.25,21.25,23.25",,8.05,0
477,164.0,7,17.0,17.0,-1,,0.0,-1
478,164.0,8,21.0,22.75,",21.25,23.25",,2.58,0
479,164.0,0,24.0,24.0,,,0.0,0
480,653.0,5,0.0,0.0,",0.25,0.5,1.5",1.5,8.33,1
481,653.0,5,7.0,7.0,",7.5,8.5,8.75",8.75,10.77,1
482,653.0,0,14.0,15.75,",16.75,17.0,18.5,19.25,19.5,20.25,20.75",,26.18,0
483,653.0,2,17.0,,17.0,,1.4,1
484,653.0,3,21.0,,",22.0",22.0,15.17,1
485,653.0,7,24.0,,24.0,,3.14,1
486,166.0,0,0.0,0.5,",1.25,1.75,2.5,3.5,3.75,4.25,4.75,5.75,6.75",,39.14,0
487,166.0,8,7.0,8.5,",9.25,10.25,11.75",11.75,11.99,1
488,166.0,8,24.0,28.0,",25.0,28.0",,2.5700000000000003,0
489,166.0,6,14.0,15.25,",14.25,15.0,15.5,16.0",16.0,15.920000000000002,1
490,166.0,3,17.0,,",17.0",17.0,6.09,1
491,168.0,2,0.0,1.5,2.5,,24.41,1
492,168.0,3,7.0,,",10.75",10.75,12.92,1
493,168.0,7,14.0,14.5,-1,,0.0,-1
494,168.0,4,17.0,,",23.25,25.75",25.75,45.61,1
495,168.0,5,24.0,26.0,",25.75",25.75,26.63,1
496,170.0,6,0.0,0.75,",1.0",1.0,13.94,1
497,170.0,7,14.0,14.25,14.25,,25.53,1
498,170.0,3,17.0,17.25,",22.5",22.5,17.12,1
499,170.0,0,21.0,22.75,",22.5",22.5,17.12,1
500,170.0,4,24.0,,",24.0,25.75",25.75,38.32,1
501,171.0,4,0.0,2.75,",3.25,5.0",5.0,36.93,1
502,171.0,8,7.0,7.0,",7.5",7.5,23.83,1
503,171.0,8,17.0,17.0,",19.25",19.25,22.77,1
504,171.0,6,14.0,14.0,",14.0",14.0,21.88,1
505,171.0,6,21.0,21.0,",25.75",25.75,19.41,1
506,173.0,4,0.0,,",3.5,9.25",,6.47,0
507,173.0,5,7.0,9.25,",9.25,14.0",14.0,12.01,1
508,173.0,9,17.0,17.0,",17.75,18.75,19.25,20.5",20.5,11.780000000000001,1
509,173.0,0,21.0,21.0,",21.25,22.25,23.0,23.25,24.25,25.0,25.25,25.5,26.75",,28.0,0
510,173.0,1,24.0,24.0,",24.25,25.0,25.25,25.5,26.75",,16.89,0
511,174.0,3,0.0,0.0,",0.0",0.0,33.9,1
512,174.0,7,7.0,8.5,-1,,0.0,-1
513,174.0,7,24.0,24.0,-1,,0.0,-1
514,174.0,9,14.0,14.0,",18.0",18.0,10.79,1
515,174.0,4,17.0,19.25,",18.0",,10.79,0
516,174.0,4,21.0,21.0,",27.75",27.75,21.36,1
517,1044.0,9,0.0,,",0.0",0.0,30.03,1
518,1044.0,9,14.0,,",19.25",19.25,14.42,1
519,1044.0,2,17.0,17.25,19.25,,14.42,1
520,177.0,2,0.0,,1.0,,2.0,1
521,177.0,4,7.0,,,,0.0,0
522,177.0,6,17.0,,",19.75,26.0",,7.58,0
523,177.0,6,21.0,22.0,",26.0,28.25",,8.75,0
524,177.0,9,24.0,,",26.0,28.25",,8.75,0
525,1057.0,9,0.0,,,,0.0,0
526,1057.0,2,14.0,,15.0,,6.99,1
527,1057.0,8,17.0,19.5,",19.5",19.5,5.52,1
528,1057.0,1,21.0,21.0,",25.0",,2.64,0
529,1057.0,5,24.0,25.5,",25.0",,2.64,0
530,182.0,4,0.0,,",7.0,8.5,9.5,10.0",,15.56,0
531,182.0,4,21.0,23.0,",21.25,21.75,23.75,24.5,25.5,26.75,27.0,27.75,28.25,28.5,29.25",,29.699999999999996,0
532,182.0,4,24.0,,",24.5,25.5,26.75,27.0",27.0,13.469999999999999,1
533,182.0,5,7.0,7.5,",7.0,8.5,9.5",9.5,8.15,1
534,182.0,6,14.0,15.5,",14.0,14.25,17.0,18.25,19.5",19.5,11.57,1
535,182.0,9,17.0,,",17.0,18.25,19.5,20.25",20.25,10.53,1
536,184.0,0,0.0,0.5,",3.25",3.25,11.8,1
537,184.0,9,14.0,14.0,",17.25",17.25,25.97,1
538,184.0,7,17.0,17.5,17.25,,25.97,1
539,184.0,6,21.0,21.25,",22.5",22.5,19.44,1
540,184.0,2,24.0,24.0,27.75,,19.93,1
541,190.0,5,0.0,1.0,,,0.0,0
542,190.0,5,7.0,8.75,",9.5",9.5,33.0,1
543,190.0,4,14.0,,",16.5",16.5,30.94,1
544,190.0,0,17.0,,",19.75",19.75,34.6,1
545,190.0,6,21.0,21.5,",24.5",24.5,24.46,1
546,193.0,5,0.0,0.0,,,0.0,0
547,193.0,5,14.0,15.25,",17.25,18.25,18.5",18.5,7.4399999999999995,1
548,193.0,3,7.0,,",13.0",,5.0,0
549,193.0,9,17.0,,",17.25,18.25,18.5,19.75,20.5,23.0",23.0,10.149999999999999,1
550,193.0,9,24.0,,",26.75",,2.55,0
551,193.0,6,21.0,21.0,",23.0,26.75",,3.07,0
552,5636.0,5,0.0,1.5,",4.5",,0.71,0
553,5636.0,8,7.0,7.0,",11.0",11.0,7.35,1
554,5636.0,9,14.0,20.75,",19.25",,1.07,0
555,5636.0,4,24.0,,,,0.0,0
556,195.0,9,0.0,,,,0.0,0
557,195.0,4,7.0,,",12.0,13.75",,6.3500000000000005,0
558,195.0,4,14.0,,",23.75",,6.02,0
559,195.0,1,17.0,17.5,,,0.0,0
560,195.0,6,24.0,26.5,",27.25,28.0,28.25",,9.13,0
561,196.0,8,0.0,0.5,",0.75",,0.6000000000000001,0
562,196.0,7,17.0,17.5,17.0,,1.6099999999999999,1
563,196.0,0,21.0,,",26.25,27.5",,7.859999999999999,0
564,196.0,9,24.0,25.75,",26.25,27.5,29.0",,8.41,0
565,197.0,8,0.0,0.25,",3.0",3.0,13.51,1
566,197.0,9,7.0,,,,0.0,0
567,197.0,2,14.0,,15.5,,15.45,1
568,197.0,1,17.0,18.25,",17.75",17.75,13.42,1
569,197.0,4,24.0,,",29.5",,16.84,0
570,199.0,9,0.0,,,,0.0,0
571,199.0,6,7.0,8.0,",8.5,13.5,15.75",,9.239999999999998,0
572,199.0,8,17.0,17.75,,,0.0,0
573,199.0,8,21.0,21.25,,,0.0,0
574,199.0,4,24.0,,",29.5",,0.86,0
575,200.0,5,0.0,0.5,",1.0",1.0,17.62,1
576,200.0,4,14.0,16.5,",14.75",14.75,27.9,1
577,200.0,9,17.0,,",20.5",20.5,24.06,1
578,200.0,8,21.0,22.5,",25.0",25.0,22.25,1
579,201.0,3,0.0,0.5,",1.0",1.0,11.18,1
580,201.0,3,14.0,,",14.75",14.75,12.09,1
581,201.0,0,17.0,18.25,",20.5",20.5,19.18,1
582,201.0,9,21.0,21.25,",21.25",21.25,23.55,1
583,201.0,2,24.0,24.0,26.0,,19.62,1
584,202.0,6,0.0,2.75,,,0.0,0
585,202.0,6,17.0,18.5,,,0.0,0
586,202.0,2,7.0,9.25,-1,,0.0,0
587,202.0,1,14.0,15.25,,,0.0,0
588,202.0,4,21.0,21.0,,,0.0,0
589,202.0,7,24.0,26.25,-1,,0.0,0
590,203.0,3,0.0,0.25,",1.75",1.75,25.39,1
591,203.0,3,7.0,8.0,",10.75",10.75,28.08,1
592,203.0,7,14.0,17.25,-1,,0.0,-1
593,203.0,2,21.0,21.25,22.75,,18.05,1
594,203.0,0,24.0,24.0,",24.0",24.0,15.9,1
595,1250.0,6,0.0,2.75,",3.5",3.5,23.17,1
596,1250.0,8,7.0,8.0,",9.25",9.25,22.19,1
597,1250.0,8,21.0,22.5,",25.5",25.5,16.13,1
598,1250.0,5,24.0,24.75,",25.5",25.5,16.13,1
599,207.0,8,0.0,0.5,",1.0",1.0,18.93,1
600,207.0,8,17.0,17.5,",18.25",18.25,18.79,1
601,207.0,2,7.0,8.5,8.5,,16.72,1
602,207.0,6,21.0,21.25,",22.25",22.25,21.1,1
603,208.0,0,0.0,0.25,",1.5",1.5,27.49,1
604,208.0,0,14.0,15.75,",15.75",15.75,36.18,1
605,208.0,1,7.0,8.0,",11.0",11.0,21.44,1
606,208.0,7,17.0,19.5,17.5,,16.73,1
607,208.0,8,24.0,24.0,,,0.0,0
608,1272.0,8,0.0,1.75,",2.0",2.0,6.8100000000000005,1
609,1272.0,6,17.0,17.0,",17.75,19.5,25.5",,8.33,0
610,1272.0,7,21.0,24.5,-1,,0.0,-1
611,5638.0,8,0.0,0.5,,,0.0,0
612,5638.0,0,7.0,8.0,",10.75,11.5",11.5,24.38,1
613,5638.0,5,14.0,14.0,",14.5",14.5,16.3,1
614,5638.0,3,17.0,17.25,",18.25",18.25,25.38,1
615,211.0,2,0.0,,1.75,,3.26,1
616,211.0,2,17.0,20.0,19.0,,1.12,1
617,211.0,9,7.0,,",8.0,12.75",,2.91,0
618,211.0,6,14.0,14.5,",19.0",,1.12,0
619,211.0,5,21.0,21.75,",26.0",,3.25,0
620,211.0,3,24.0,,",26.0",,3.25,0
621,212.0,8,0.0,1.75,",1.0",1.0,21.36,1
622,212.0,2,7.0,,7.25,,21.47,1
623,212.0,2,17.0,18.5,-1,,0.0,-1
624,212.0,2,24.0,24.5,24.5,,30.54,1
625,212.0,5,14.0,15.5,",15.75",15.75,23.38,1
626,212.0,0,21.0,23.75,",24.5",24.5,30.54,1
627,216.0,3,0.0,,",6.5",6.5,5.05,1
628,216.0,2,7.0,,-1,,0.0,-1
629,216.0,6,14.0,14.25,",14.25,22.0",,3.1,0
630,216.0,6,21.0,21.5,",22.0,25.0,28.5",,4.5600000000000005,0
631,217.0,3,0.0,,,,0.0,0
632,217.0,7,7.0,8.25,-1,,0.0,-1
633,217.0,5,17.0,17.25,",21.0",,5.43,0
634,217.0,0,21.0,21.25,",21.0,24.25,24.75",,11.989999999999998,0
635,217.0,2,24.0,,24.25,,1.6800000000000002,1
636,218.0,8,0.0,0.5,,,0.0,0
637,218.0,1,7.0,7.75,",7.75,8.75",8.75,20.62,1
638,218.0,2,17.0,17.0,17.0,,16.73,1
639,219.0,7,0.0,,-1,,0.0,0
640,219.0,4,14.0,16.75,,,0.0,0
641,219.0,4,21.0,,,,0.0,0
642,219.0,5,24.0,25.0,,,0.0,0
643,220.0,2,0.0,,3.5,,42.58,1
644,220.0,2,24.0,,25.25,,33.28,1
645,220.0,1,7.0,8.75,",8.75",8.75,49.68,1
646,220.0,4,14.0,,",18.0",18.0,24.56,1
647,220.0,0,21.0,21.0,",21.5",21.5,24.41,1
648,222.0,7,0.0,0.0,0.25,,23.27,1
649,222.0,3,7.0,,",7.5",7.5,23.61,1
650,222.0,0,17.0,17.25,",17.0",17.0,16.85,1
651,223.0,8,0.0,1.5,",3.5",,1.73,0
652,223.0,2,7.0,,11.0,,1.54,1
653,223.0,3,14.0,,",17.25,19.25,20.0",20.0,14.01,1
654,223.0,0,17.0,17.5,",17.25,19.25,20.0,23.0",,15.33,0
655,223.0,7,21.0,23.75,23.0,,1.32,1
656,223.0,9,24.0,,",28.5",,6.0,0
657,225.0,5,0.0,1.75,,,0.0,0
658,225.0,5,21.0,22.5,,,0.0,0
659,225.0,9,7.0,,,,0.0,0
660,225.0,9,14.0,,,,0.0,0
661,225.0,1,17.0,17.0,,,0.0,0
662,225.0,3,24.0,,,,0.0,0
663,226.0,2,0.0,4.75,-1,,0.0,-1
664,226.0,7,14.0,,17.0,,30.43,1
665,226.0,7,24.0,28.5,26.75,,33.35,1
666,226.0,5,17.0,17.0,",17.0",17.0,30.43,1
667,227.0,6,0.0,0.75,",3.5",3.5,20.66,1
668,227.0,6,7.0,7.0,",7.5",7.5,12.48,1
669,227.0,5,17.0,17.5,",18.75",18.75,19.34,1
670,227.0,8,21.0,21.25,",23.75",23.75,16.84,1
671,230.0,8,0.0,2.25,,,0.0,0
672,230.0,9,7.0,8.0,",11.0",11.0,16.91,1
673,230.0,9,17.0,,,,0.0,0
674,230.0,7,24.0,24.0,24.5,,22.87,1
675,231.0,7,0.0,0.25,1.5,,1.6099999999999999,1
676,231.0,9,21.0,,",21.0,22.25",,1.4700000000000002,0
677,231.0,4,24.0,,,,0.0,0
678,232.0,1,0.0,1.25,",1.5",1.5,29.12,1
679,232.0,1,14.0,14.75,",16.0",16.0,15.76,1
680,232.0,9,7.0,8.0,",11.0",11.0,26.36,1
681,232.0,9,24.0,,,,0.0,0
682,232.0,0,17.0,20.25,",23.5",,22.24,0
683,232.0,0,21.0,,",23.5",23.5,22.24,1
684,13477.0,7,0.0,6.25,3.0,,2.21,1
685,13477.0,0,7.0,13.0,",7.75,13.0",,6.97,0
686,13477.0,9,14.0,,",15.75,18.5,19.5",19.5,10.63,1
687,13477.0,5,17.0,18.5,",18.5,19.5,20.0,20.75",20.75,11.36,1
688,13477.0,2,21.0,,22.25,,2.26,1
689,13477.0,4,24.0,,,,0.0,0
690,234.0,2,0.0,,-1,,0.0,-1
691,234.0,5,7.0,7.75,",12.25,13.25",13.25,8.84,1
692,234.0,5,17.0,17.25,",22.0",,0.28,0
693,234.0,0,14.0,14.0,",15.25,16.25",,2.8600000000000003,0
694,234.0,3,21.0,21.75,",22.0",,0.28,0
695,234.0,9,24.0,,",29.5",,0.18,0
696,236.0,6,0.0,0.25,,,0.0,0
697,236.0,4,7.0,7.25,,,0.0,0
698,236.0,4,14.0,14.5,,,0.0,0
699,236.0,2,17.0,18.0,-1,,0.0,0
700,236.0,9,24.0,24.75,,,0.0,0
701,237.0,9,0.0,4.25,",7.0",7.0,11.93,1
702,237.0,8,7.0,8.5,",7.0",7.0,11.93,1
703,237.0,8,21.0,23.0,",22.0",22.0,18.68,1
704,237.0,6,14.0,,",22.0",22.0,18.68,1
705,237.0,5,17.0,17.0,",22.0",22.0,18.68,1
706,237.0,3,24.0,27.75,",24.5",24.5,10.4,1
707,238.0,6,0.0,0.25,,,0.0,0
708,238.0,2,7.0,,-1,,0.0,-1
709,238.0,9,14.0,,",14.25,18.5,20.5",,8.93,0
710,238.0,9,17.0,,",18.5,20.5,22.5",,7.75,0
711,238.0,5,21.0,21.0,",22.5,25.25",,8.2,0
712,238.0,5,24.0,24.0,",25.25",25.25,2.01,1
713,241.0,4,0.0,,",4.25",4.25,33.32,1
714,241.0,1,7.0,7.75,,,0.0,0
715,241.0,1,17.0,17.75,,,0.0,0
716,241.0,7,14.0,14.25,14.25,,22.42,1
717,241.0,9,21.0,22.5,,,0.0,0
718,242.0,4,0.0,4.0,",2.5,6.75",6.75,44.0,1
719,242.0,4,17.0,19.75,",19.75",19.75,28.78,1
720,242.0,2,7.0,7.0,8.75,,24.99,1
721,242.0,3,14.0,14.0,",14.25",14.25,16.62,1
722,242.0,9,21.0,22.5,",23.0",23.0,25.81,1
723,242.0,8,24.0,24.25,",27.5",27.5,25.99,1
724,243.0,3,0.0,1.25,",3.75",3.75,8.07,1
725,243.0,6,14.0,14.0,",15.75",15.75,12.85,1
726,243.0,6,24.0,24.0,",24.75",24.75,23.51,1
727,243.0,1,17.0,17.25,",19.75",19.75,12.98,1
728,243.0,9,21.0,21.0,",21.75",21.75,18.22,1
729,245.0,4,0.0,,",5.0,6.0",,6.99,0
730,245.0,4,7.0,,",14.25",,1.28,0
731,245.0,4,17.0,,",17.75,26.75",,3.52,0
732,245.0,8,24.0,24.25,",26.75,28.5",,5.87,0
733,246.0,5,0.0,0.25,",0.25,2.5",2.5,18.93,1
734,246.0,5,14.0,16.75,",14.75",14.75,16.91,1
735,246.0,5,21.0,21.0,",21.0",21.0,12.49,1
736,246.0,6,7.0,7.0,",7.5",7.5,22.11,1
737,246.0,1,17.0,19.75,",18.25",18.25,10.33,1
738,246.0,7,24.0,27.0,24.5,,8.3,1
739,247.0,8,0.0,2.5,,,0.0,0
740,247.0,5,7.0,7.0,",8.25",8.25,10.7,1
741,247.0,3,14.0,,",14.75",14.75,23.03,1
742,247.0,9,17.0,17.25,",18.25",18.25,16.76,1
743,247.0,6,21.0,21.25,",21.0",21.0,14.61,1
744,247.0,7,24.0,24.0,24.0,,8.75,1
745,249.0,5,0.0,0.5,",3.5,5.25,6.0",6.0,9.09,1
746,249.0,0,7.0,7.25,",8.75,12.0,12.25,13.0",,8.63,0
747,249.0,2,17.0,,-1,,0.0,-1
748,249.0,7,21.0,21.0,-1,,0.0,-1
749,249.0,6,24.0,27.0,",28.5",,1.52,0
750,250.0,7,0.0,0.75,1.0,,8.79,1
751,250.0,7,24.0,24.75,24.75,,13.44,1
752,250.0,1,7.0,7.5,",7.25,8.0",8.0,17.439999999999998,1
753,250.0,1,14.0,16.0,",16.0,17.0,17.75,18.0,18.25",,42.79,0
754,250.0,1,17.0,17.0,",17.0,17.75",17.75,26.86,1
755,250.0,3,21.0,,",21.75",21.75,12.39,1
756,251.0,7,0.0,0.75,2.0,,29.0,1
757,251.0,4,17.0,,",23.0",23.0,26.27,1
758,251.0,6,21.0,22.75,",23.0",23.0,26.27,1
759,251.0,9,24.0,,",26.0",26.0,21.32,1
760,252.0,6,0.0,0.25,",2.0",2.0,13.8,1
761,252.0,0,7.0,7.5,",7.5",7.5,28.88,1
762,252.0,2,14.0,14.0,14.0,,23.07,1
763,252.0,5,24.0,24.25,",24.75",24.75,14.76,1
764,254.0,8,0.0,0.25,",1.5",1.5,6.97,1
765,254.0,8,17.0,21.25,",21.5",21.5,12.18,1
766,254.0,7,7.0,7.0,8.25,,5.63,1
767,254.0,3,24.0,27.75,",24.5",24.5,10.98,1
768,256.0,2,0.0,,-1,,0.0,-1
769,256.0,2,14.0,,17.75,,36.78,1
770,256.0,2,17.0,,17.75,,36.78,1
771,256.0,8,7.0,7.0,",8.0",8.0,17.78,1
772,256.0,7,21.0,21.0,21.75,,26.02,1
773,256.0,6,24.0,26.0,",24.0",24.0,12.99,1
774,258.0,6,0.0,6.0,",6.75",6.75,14.18,1
775,258.0,6,14.0,15.25,",15.75",15.75,14.03,1
776,258.0,3,7.0,,",7.25",7.25,15.11,1
777,258.0,0,17.0,17.75,",17.75",17.75,40.32,1
778,258.0,8,21.0,23.75,",23.25",23.25,23.93,1
779,1607.0,4,0.0,,",1.0,2.0,7.0,7.25,7.75,8.0,8.25,9.0",9.0,22.15,1
780,1607.0,7,7.0,7.0,7.0,,1.74,1
781,1607.0,7,24.0,24.75,25.5,,4.55,1
782,1607.0,2,14.0,,17.5,,3.09,1
783,1607.0,3,17.0,,",17.5,20.75,23.0",,10.74,0
784,1607.0,3,21.0,,",23.0,25.5,25.75",25.75,17.87,1
785,261.0,5,0.0,0.75,",1.75,2.0,4.0,4.75",4.75,7.760000000000001,1
786,261.0,6,14.0,15.0,",18.0,18.25",18.25,14.2,1
787,261.0,2,17.0,17.0,18.0,,7.29,1
788,261.0,7,21.0,21.0,21.5,,2.03,1
789,261.0,0,24.0,25.5,",24.0,25.75,26.25,27.75,28.0,29.0",29.0,20.799999999999997,1
790,262.0,7,0.0,1.75,1.0,,11.45,1
791,262.0,4,7.0,10.5,",10.5",,13.58,0
792,262.0,6,17.0,17.5,",17.75,19.75",19.75,15.35,1
793,262.0,3,21.0,22.5,",22.75",22.75,13.19,1
794,262.0,5,24.0,24.0,",26.0",26.0,8.91,1
795,264.0,8,0.0,6.0,,,0.0,0
796,264.0,8,7.0,7.25,",7.25",7.25,19.31,1
797,264.0,8,17.0,17.25,",17.25",17.25,25.37,1
798,264.0,5,21.0,,",21.0",21.0,30.9,1
799,264.0,3,24.0,,",28.25",28.25,28.78,1
800,265.0,3,0.0,0.25,",3.75,6.0",6.0,12.899999999999999,1
801,265.0,3,7.0,,",12.0",12.0,8.51,1
802,265.0,7,14.0,14.0,14.25,,9.15,1
803,265.0,0,17.0,18.25,",19.75",19.75,10.74,1
804,265.0,8,24.0,25.25,",26.25",26.25,11.17,1
805,16457.0,4,0.0,,",0.25,4.5,8.5",,2.12,0
806,16457.0,4,7.0,,",8.5,11.0,15.75",,9.86,0
807,16457.0,2,14.0,16.25,15.75,,2.43,1
808,16457.0,8,24.0,26.25,",26.5,28.25,28.5,29.0",,8.66,0
809,269.0,9,0.0,,,,0.0,0
810,269.0,9,24.0,,",24.0",,0.51,0
811,269.0,0,7.0,12.25,",12.25",,0.32,0
812,269.0,0,17.0,17.0,",20.0,20.5,24.0",,3.9699999999999998,0
813,269.0,4,21.0,,",24.0",,0.51,0
814,273.0,3,0.0,0.5,",0.25",0.25,27.87,1
815,273.0,0,7.0,7.0,",10.75",10.75,33.49,1
816,273.0,9,14.0,15.5,,,0.0,0
817,273.0,4,21.0,22.5,",23.25",23.25,713.12,1
818,273.0,6,24.0,25.0,",28.5",28.5,37.1,1
819,274.0,4,0.0,,",8.75",8.75,21.63,1
820,274.0,9,7.0,7.0,",8.75",8.75,21.63,1
821,274.0,5,14.0,14.0,",15.5",15.5,20.5,1
822,274.0,7,17.0,17.25,17.25,,21.01,1
823,277.0,3,0.0,6.25,",3.0",3.0,7.47,1
824,277.0,9,7.0,,",11.0",,0.8,0
825,277.0,1,14.0,15.75,",16.0",,6.25,0
826,277.0,1,24.0,24.25,",27.75",,3.27,0
827,277.0,0,17.0,17.75,",21.75,22.0",,6.93,0
828,277.0,4,21.0,,",21.75,22.0,27.75",,10.2,0
829,278.0,4,0.0,0.75,",4.0,6.25",6.25,31.97,1
830,278.0,3,7.0,7.25,",7.25",7.25,10.5,1
831,278.0,3,14.0,15.25,",14.0",14.0,19.07,1
832,278.0,9,21.0,21.75,",21.75",21.75,16.09,1
833,278.0,6,24.0,24.0,",24.25,26.25",26.25,18.61,1
834,279.0,4,0.0,2.5,",8.75,9.75",,14.260000000000002,0
835,279.0,6,7.0,7.75,",8.75",8.75,10.38,1
836,279.0,3,14.0,,",16.5",16.5,17.9,1
837,279.0,3,17.0,,,,0.0,0
838,279.0,5,21.0,21.5,",26.0,27.5",27.5,16.64,1
839,279.0,0,24.0,25.5,",26.0,27.5",27.5,16.64,1
840,280.0,3,0.0,,",4.25",,0.1,0
841,280.0,3,7.0,,",9.75,10.25,12.0",,6.13,0
842,280.0,9,14.0,,",17.75",17.75,125.32,1
843,280.0,4,17.0,,",17.75",17.75,125.32,1
844,280.0,1,21.0,21.25,",21.25,26.0",,4.66,0
845,280.0,0,24.0,25.0,",26.0,27.5,29.25,29.75",,7.5,0
846,281.0,2,0.0,1.0,3.25,,5.79,1
847,281.0,1,7.0,7.0,,,0.0,0
848,281.0,3,17.0,17.75,",17.75",17.75,18.65,1
849,281.0,3,24.0,24.5,",26.75",26.75,17.49,1
850,281.0,8,21.0,21.5,",21.25",21.25,11.94,1
851,282.0,7,0.0,9.75,-1,,0.0,-1
852,282.0,4,14.0,,",16.5,22.25",22.25,34.02,1
853,282.0,4,24.0,,",27.25",,15.7,0
854,282.0,0,21.0,23.75,",22.25",22.25,22.1,1
855,283.0,6,0.0,0.25,",1.75",1.75,16.36,1
856,283.0,7,14.0,14.5,-1,,0.0,-1
857,283.0,7,17.0,17.5,17.5,,31.95,1
858,283.0,8,21.0,21.0,",21.0",21.0,13.67,1
859,284.0,4,0.0,,",7.5,8.25",8.25,20.93,1
860,284.0,4,14.0,,",15.5,17.75,19.75",19.75,27.330000000000002,1
861,284.0,5,17.0,19.75,",17.75,19.75",19.75,18.36,1
862,284.0,1,21.0,,",21.0",21.0,10.46,1
863,284.0,9,24.0,27.0,",24.0",24.0,454.2,1
864,1210.0,8,0.0,1.5,,,0.0,0
865,1210.0,4,7.0,,",9.5",,0.34,0
866,1210.0,3,17.0,19.5,",19.0,23.75",,1.1900000000000002,0
867,1210.0,1,21.0,22.0,",23.75",,1.11,0
868,1210.0,5,24.0,25.75,",26.5",26.5,8.61,1
869,286.0,3,0.0,,,,0.0,0
870,286.0,2,7.0,7.75,-1,,0.0,-1
871,286.0,5,14.0,14.75,,,0.0,0
872,286.0,4,17.0,19.75,",24.0",24.0,24.44,1
873,286.0,6,21.0,21.25,",24.0",24.0,24.44,1
874,286.0,8,24.0,25.0,",24.0",24.0,24.44,1
875,287.0,6,0.0,0.0,",0.25",0.25,17.78,1
876,287.0,6,21.0,21.0,,,0.0,0
877,287.0,9,7.0,,",8.5",8.5,29.85,1
878,287.0,9,17.0,,,,0.0,0
879,287.0,2,14.0,,16.25,,23.81,1
880,289.0,5,0.0,0.5,,,0.0,0
881,289.0,5,21.0,21.0,",22.5",22.5,14.62,1
882,289.0,8,14.0,14.0,",16.0",16.0,21.47,1
883,289.0,6,17.0,17.25,",18.5,20.75",20.75,28.910000000000004,1
884,289.0,0,24.0,24.75,",24.25,27.5",,13.49,0
885,290.0,2,0.0,3.25,3.75,,23.01,1
886,290.0,2,17.0,17.75,18.25,,14.97,1
887,290.0,6,7.0,7.25,",8.5,9.25",9.25,21.57,1
888,290.0,0,14.0,14.75,",14.25,15.25",15.25,23.009999999999998,1
889,290.0,5,24.0,24.5,",25.25",25.25,10.63,1
890,6865.0,2,0.0,,-1,,0.0,-1
891,6865.0,6,14.0,14.5,",14.75,19.25",19.25,10.24,1
892,6865.0,6,21.0,21.0,",23.0,28.0,29.75",,5.1899999999999995,0
893,6865.0,9,24.0,24.75,",28.0,29.75",,4.98,0
894,293.0,6,0.0,0.25,",2.0,3.0",3.0,15.26,1
895,293.0,7,7.0,10.0,7.75,,8.02,1
896,293.0,3,17.0,,",19.75",19.75,5.98,1
897,293.0,3,21.0,22.25,",21.75",21.75,8.35,1
898,293.0,4,24.0,,",25.75,28.75",,10.78,0
899,296.0,1,0.0,0.0,",2.5",,3.7199999999999998,0
900,296.0,3,7.0,,",7.75",7.75,15.54,1
901,296.0,9,14.0,15.25,",15.5,16.25",16.25,13.73,1
902,296.0,4,21.0,,",23.75,25.25,27.0",,11.98,0
903,297.0,7,0.0,1.75,0.75,,10.82,1
904,297.0,7,21.0,22.25,22.0,,18.63,1
905,297.0,4,14.0,15.5,",18.25",18.25,30.15,1
906,297.0,9,24.0,24.25,",25.5",25.5,20.71,1
907,298.0,4,0.0,6.5,,,0.0,0
908,298.0,4,21.0,22.25,,,0.0,0
909,298.0,9,7.0,8.75,,,0.0,0
910,298.0,9,17.0,17.25,,,0.0,0
911,298.0,1,24.0,24.5,,,0.0,0
912,300.0,0,0.0,1.75,",6.0",6.0,11.68,1
913,300.0,0,21.0,21.0,",23.25",23.25,16.68,1
914,300.0,2,7.0,,-1,,0.0,-1
915,300.0,5,14.0,15.25,",15.5",15.5,24.94,1
916,300.0,4,17.0,,",18.25",18.25,20.8,1
917,300.0,4,24.0,24.75,",24.0",24.0,20.6,1
918,302.0,5,0.0,0.25,",4.75",4.75,15.54,1
919,302.0,0,7.0,11.0,",9.25",9.25,16.57,1
920,302.0,7,21.0,,-1,,0.0,-1
921,302.0,8,24.0,24.0,",24.75",24.75,27.33,1
922,303.0,7,0.0,1.5,1.75,,0.32,1
923,303.0,7,17.0,19.5,17.0,,6.67,1
924,303.0,3,7.0,,,,0.0,0
925,303.0,4,24.0,,",25.5,29.5",,5.38,0
