,gender,age,id,became_member_on,income
959,M,21,959,20161114,74000.0
960,M,63,960,20171005,58000.0
961,F,90,961,20180130,75000.0
962,M,47,962,20161017,82000.0
963,M,25,963,20140531,46000.0
965,M,41,965,20170510,61000.0
967,M,22,967,20160226,31000.0
969,F,57,969,20160201,51000.0
971,F,37,971,20150928,100000.0
972,F,65,972,20140616,79000.0
973,M,45,973,20180408,32000.0
974,M,42,974,20180615,53000.0
975,M,19,975,20170915,69000.0
976,M,33,976,20171109,51000.0
977,F,96,977,20171128,72000.0
978,M,46,978,20180221,42000.0
979,O,74,979,20150910,61000.0
980,F,62,980,20151126,103000.0
981,O,55,981,20170504,76000.0
982,F,50,982,20161215,92000.0
983,M,59,983,20160408,64000.0
984,M,73,984,20171130,106000.0
985,F,57,985,20160524,89000.0
986,M,86,986,20160209,92000.0
988,F,74,988,20171130,72000.0
989,F,88,989,20170325,71000.0
990,M,63,990,20140806,44000.0
991,F,49,991,20160123,44000.0
993,F,49,993,20180428,115000.0
995,M,63,995,20170907,64000.0
996,M,25,996,20150808,73000.0
997,F,22,997,20180109,36000.0
998,F,55,998,20160611,58000.0
999,M,67,999,20171213,44000.0
1000,F,52,1000,20180215,71000.0
1001,M,50,1001,20180613,89000.0
1004,F,42,1004,20160202,56000.0
1005,M,53,1005,20150913,78000.0
1006,F,70,1006,20160907,101000.0
1007,F,57,1007,20151107,111000.0
1008,M,41,1008,20160121,49000.0
1009,F,62,1009,20161101,67000.0
1010,M,63,1010,20180416,90000.0
1011,M,53,1011,20170423,40000.0
1012,M,60,1012,20180529,57000.0
1013,F,90,1013,20180531,71000.0
1014,M,52,1014,20151031,50000.0
1015,M,28,1015,20171003,35000.0
1016,F,68,1016,20180622,76000.0
1017,F,43,1017,20170928,63000.0
1018,F,20,1018,20140306,47000.0
1019,M,52,1019,20160926,104000.0
1020,F,73,1020,20180626,75000.0
1021,M,36,1021,20180316,52000.0
1022,M,28,1022,20131029,51000.0
1024,F,69,1024,20161026,84000.0
1025,F,33,1025,20170901,56000.0
1026,F,39,1026,20170818,35000.0
1027,F,51,1027,20170310,84000.0
1028,M,79,1028,20160103,50000.0
1029,M,40,1029,20161105,44000.0
1030,F,59,1030,20150817,109000.0
1031,M,54,1031,20170816,75000.0
1032,M,32,1032,20180124,48000.0
1033,M,37,1033,20171109,57000.0
1034,F,49,1034,20180110,79000.0
1035,M,66,1035,20171214,69000.0
1036,M,67,1036,20180226,35000.0
1037,M,47,1037,20171126,38000.0
1038,M,57,1038,20180405,41000.0
1039,M,31,1039,20180722,45000.0
1040,M,55,1040,20180120,52000.0
1041,M,81,1041,20180613,74000.0
1042,M,43,1042,20180324,51000.0
1043,F,76,1043,20140717,85000.0
1044,F,64,1044,20161224,83000.0
1045,F,61,1045,20170813,80000.0
1046,F,44,1046,20180413,41000.0
1047,F,72,1047,20170731,39000.0
1048,M,53,1048,20180501,61000.0
1049,M,50,1049,20150806,62000.0
1054,F,50,1054,20170101,98000.0
1055,F,81,1055,20180307,57000.0
1056,F,44,1056,20171106,36000.0
1057,O,81,1057,20180324,57000.0
1058,F,49,1058,20171227,54000.0
1059,F,61,1059,20161106,108000.0
1060,F,38,1060,20170726,72000.0
1061,M,58,1061,20170913,77000.0
1063,M,77,1063,20150101,58000.0
1064,F,63,1064,20171126,31000.0
1065,F,64,1065,20160807,102000.0
1066,F,33,1066,20151106,43000.0
1067,M,39,1067,20180521,64000.0
1068,M,61,1068,20131205,34000.0
1071,F,63,1071,20160410,96000.0
1072,M,63,1072,20171223,34000.0
1073,M,28,1073,20171003,67000.0
1074,M,46,1074,20171009,32000.0
1075,F,20,1075,20171226,59000.0
1076,M,70,1076,20170630,98000.0
1077,F,83,1077,20170615,34000.0
1078,F,20,1078,20161224,62000.0
1079,F,73,1079,20171204,89000.0
1080,M,29,1080,20171015,67000.0
1081,F,24,1081,20180321,53000.0
1083,M,98,1083,20180410,52000.0
1084,F,28,1084,20170908,68000.0
1085,M,43,1085,20180521,88000.0
1087,M,60,1087,20170731,51000.0
1088,F,59,1088,20171215,72000.0
1089,F,81,1089,20130802,62000.0
1090,F,65,1090,20170805,51000.0
1092,M,76,1092,20150912,99000.0
1093,M,66,1093,20171115,74000.0
1095,M,62,1095,20150907,76000.0
1096,M,41,1096,20170529,41000.0
1097,F,33,1097,20170920,41000.0
1098,F,52,1098,20160116,89000.0
1099,F,38,1099,20171008,50000.0
1100,M,57,1100,20160613,83000.0
1101,M,60,1101,20130802,93000.0
1102,M,41,1102,20171116,71000.0
1104,F,47,1104,20151012,59000.0
1105,M,53,1105,20180325,91000.0
1106,M,19,1106,20170507,67000.0
1107,F,55,1107,20160128,47000.0
1108,F,39,1108,20160713,90000.0
1109,M,50,1109,20171126,42000.0
1112,M,42,1112,20170916,48000.0
1113,M,56,1113,20180322,32000.0
1114,M,59,1114,20151014,86000.0
1115,M,60,1115,20180527,92000.0
1116,F,58,1116,20160906,77000.0
1117,F,64,1117,20171012,33000.0
1118,M,56,1118,20150720,49000.0
1119,M,77,1119,20131123,73000.0
1120,M,58,1120,20170423,39000.0
1121,F,69,1121,20161115,74000.0
1122,M,62,1122,20161129,92000.0
1123,M,79,1123,20170308,71000.0
1124,F,53,1124,20170818,31000.0
1125,M,64,1125,20160419,60000.0
1126,F,49,1126,20170610,52000.0
1127,M,22,1127,20171114,54000.0
1128,M,79,1128,20161117,42000.0
1129,F,38,1129,20170809,60000.0
1130,F,64,1130,20180607,88000.0
1131,F,81,1131,20160417,71000.0
1132,F,47,1132,20131111,40000.0
1135,M,20,1135,20171120,40000.0
1136,F,83,1136,20170305,69000.0
1137,M,56,1137,20140407,57000.0
1139,M,37,1139,20141207,46000.0
1140,F,44,1140,20180610,71000.0
1141,F,22,1141,20170828,51000.0
1142,M,51,1142,20170810,53000.0
1143,M,42,1143,20180519,33000.0
1144,M,48,1144,20180629,39000.0
1145,M,78,1145,20180121,44000.0
1146,M,67,1146,20151224,69000.0
1147,M,33,1147,20180530,54000.0
1148,F,83,1148,20170807,58000.0
1149,M,74,1149,20180715,61000.0
1150,M,34,1150,20140618,72000.0
1151,F,57,1151,20150810,72000.0
1152,F,29,1152,20140529,39000.0
1153,M,68,1153,20180309,52000.0
1154,F,21,1154,20161101,31000.0
1155,M,20,1155,20180308,33000.0
1156,F,62,1156,20171108,74000.0
1157,M,31,1157,20170915,60000.0
1158,M,46,1158,20171117,75000.0
1159,F,70,1159,20161031,67000.0
1160,F,54,1160,20160525,53000.0
1161,M,53,1161,20170603,83000.0
1163,F,67,1163,20180613,102000.0
1164,M,30,1164,20180621,53000.0
1165,F,76,1165,20170721,109000.0
1166,F,57,1166,20161004,89000.0
1167,M,36,1167,20150305,37000.0
1168,M,42,1168,20180107,50000.0
1169,M,54,1169,20160331,95000.0
1170,M,19,1170,20150115,34000.0
1171,F,100,1171,20170905,118000.0
1172,F,59,1172,20160211,111000.0
1173,M,72,1173,20180609,53000.0
1174,F,38,1174,20170806,63000.0
1175,F,20,1175,20171205,39000.0
1176,M,42,1176,20160729,78000.0
1177,M,51,1177,20171123,66000.0
1178,M,70,1178,20170731,35000.0
1179,M,38,1179,20151213,56000.0
1180,M,85,1180,20170727,95000.0
1181,M,53,1181,20151116,92000.0
1182,M,51,1182,20150330,61000.0
1183,M,26,1183,20170822,63000.0
1184,M,40,1184,20180706,70000.0
1185,M,75,1185,20131215,50000.0
1186,M,40,1186,20131229,99000.0
1187,F,81,1187,20150810,33000.0
1189,M,78,1189,20170921,42000.0
1190,M,53,1190,20160704,100000.0
1191,M,49,1191,20160101,79000.0
1192,M,58,1192,20170929,31000.0
1193,M,59,1193,20170827,73000.0
1194,F,58,1194,20171023,95000.0
1195,F,36,1195,20160829,77000.0
1197,M,66,1197,20180716,56000.0
1198,M,71,1198,20170117,84000.0
1199,M,83,1199,20170301,52000.0
1200,M,52,1200,20130730,65000.0
1202,F,61,1202,20171103,109000.0
1203,M,49,1203,20140802,74000.0
1204,F,70,1204,20160704,87000.0
1205,F,53,1205,20171210,104000.0
1206,F,59,1206,20160813,73000.0
1207,F,21,1207,20170125,63000.0
1208,F,53,1208,20170528,87000.0
1209,M,32,1209,20160726,45000.0
1210,F,63,1210,20180120,51000.0
1211,F,75,1211,20151117,72000.0
1212,M,56,1212,20180412,52000.0
1213,M,49,1213,20150809,45000.0
1214,M,42,1214,20150625,93000.0
1216,M,55,1216,20170212,71000.0
1217,M,44,1217,20151104,55000.0
1220,M,70,1220,20151210,60000.0
1221,M,62,1221,20180403,31000.0
1222,M,96,1222,20160412,82000.0
1223,M,65,1223,20170910,116000.0
1224,F,51,1224,20161129,85000.0
1225,F,44,1225,20171006,63000.0
1226,F,39,1226,20151225,31000.0
1227,F,40,1227,20160628,41000.0
1228,F,33,1228,20180723,64000.0
1229,F,76,1229,20160604,64000.0
1230,M,26,1230,20180622,62000.0
1231,M,65,1231,20160323,31000.0
1233,F,64,1233,20160326,86000.0
1234,M,75,1234,20180201,36000.0
1235,F,75,1235,20180205,99000.0
1236,F,58,1236,20171029,81000.0
1237,M,25,1237,20170811,50000.0
1238,M,19,1238,20170902,46000.0
1239,F,26,1239,20180524,69000.0
1240,M,58,1240,20160525,75000.0
1241,F,69,1241,20141208,67000.0
1242,M,58,1242,20180102,93000.0
1243,M,48,1243,20160206,52000.0
1244,F,26,1244,20180210,55000.0
1245,F,35,1245,20170224,58000.0
1246,M,63,1246,20150530,46000.0
1247,F,24,1247,20170417,75000.0
1249,F,48,1249,20171116,71000.0
1250,M,55,1250,20160607,79000.0
1251,M,58,1251,20160601,44000.0
1253,F,75,1253,20171121,75000.0
1254,F,55,1254,20151030,89000.0
1255,M,84,1255,20170307,53000.0
1256,F,79,1256,20170122,102000.0
1257,M,66,1257,20161212,96000.0
1258,F,67,1258,20171209,61000.0
1259,F,69,1259,20160610,73000.0
1260,M,66,1260,20151212,62000.0
1261,F,72,1261,20160311,116000.0
1262,F,69,1262,20170928,53000.0
1263,M,60,1263,20171214,41000.0
1264,M,84,1264,20171007,72000.0
1265,F,53,1265,20171116,68000.0
1266,F,81,1266,20151109,111000.0
1267,M,53,1267,20141217,62000.0
1268,M,64,1268,20171207,56000.0
1269,M,70,1269,20180304,52000.0
1270,F,52,1270,20151226,60000.0
1272,M,18,1272,20180421,46000.0
1273,F,54,1273,20170227,37000.0
1274,F,56,1274,20151010,40000.0
1275,F,68,1275,20170208,88000.0
1276,M,30,1276,20180621,55000.0
1277,M,59,1277,20171021,32000.0
1278,M,50,1278,20180308,33000.0
1279,M,30,1279,20131013,41000.0
1280,M,76,1280,20180513,43000.0
1281,M,34,1281,20180411,39000.0
1282,M,74,1282,20161005,75000.0
1283,M,56,1283,20160402,77000.0
1284,F,87,1284,20160210,58000.0
1285,M,80,1285,20180113,60000.0
1286,M,64,1286,20160320,53000.0
1288,M,22,1288,20180103,66000.0
1289,F,49,1289,20180114,102000.0
1290,M,66,1290,20180429,35000.0
1291,M,70,1291,20160819,70000.0
1293,M,52,1293,20160422,83000.0
1294,M,60,1294,20170803,54000.0
1295,M,65,1295,20151226,52000.0
1296,M,43,1296,20160225,59000.0
1297,M,24,1297,20180103,40000.0
1298,M,65,1298,20180310,42000.0
1300,M,25,1300,20141110,35000.0
1301,M,76,1301,20151114,56000.0
1302,M,73,1302,20180213,73000.0
1303,F,62,1303,20160613,107000.0
1306,M,48,1306,20171206,39000.0
1307,M,20,1307,20180427,75000.0
1308,F,60,1308,20171206,77000.0
1309,M,66,1309,20180122,58000.0
1310,M,48,1310,20170502,57000.0
1311,M,80,1311,20131104,39000.0
1312,F,46,1312,20171110,45000.0
1314,F,61,1314,20180319,98000.0
1315,F,70,1315,20171217,71000.0
1316,F,63,1316,20160121,100000.0
1317,F,30,1317,20170801,63000.0
1318,M,61,1318,20171207,71000.0
1319,M,55,1319,20170911,74000.0
1320,F,53,1320,20160311,99000.0
1321,M,50,1321,20171121,31000.0
1322,M,68,1322,20160501,81000.0
1323,F,19,1323,20150720,67000.0
1324,F,44,1324,20170430,61000.0
1326,M,65,1326,20170408,35000.0
1327,M,72,1327,20160223,95000.0
1328,M,58,1328,20150811,47000.0
1329,M,66,1329,20161017,70000.0
1330,F,67,1330,20150729,110000.0
1331,M,72,1331,20170510,56000.0
1332,M,58,1332,20151221,31000.0
1333,F,63,1333,20170725,56000.0
1334,M,74,1334,20171213,52000.0
1335,M,50,1335,20160423,86000.0
1336,M,35,1336,20180505,73000.0
1337,F,51,1337,20180116,76000.0
1339,M,48,1339,20180604,57000.0
1340,M,62,1340,20140312,68000.0
1341,F,71,1341,20171130,108000.0
1342,M,42,1342,20140702,57000.0
1343,F,78,1343,20171128,89000.0
1345,F,81,1345,20170424,119000.0
1346,F,64,1346,20170729,71000.0
1347,M,43,1347,20170518,56000.0
1348,F,48,1348,20150813,93000.0
1349,O,35,1349,20171115,54000.0
1350,M,40,1350,20160911,79000.0
1352,F,54,1352,20171221,73000.0
1353,M,53,1353,20171210,115000.0
1354,M,63,1354,20130921,47000.0
1355,F,64,1355,20160812,68000.0
1356,O,56,1356,20180501,33000.0
1357,M,71,1357,20151011,73000.0
1358,M,78,1358,20160119,77000.0
1360,M,43,1360,20150109,32000.0
1361,F,35,1361,20130810,52000.0
1362,M,67,1362,20161217,82000.0
1363,F,86,1363,20150901,93000.0
1365,F,53,1365,20160215,114000.0
1366,F,45,1366,20170830,33000.0
1367,M,49,1367,20171108,40000.0
1368,M,37,1368,20171029,66000.0
1369,F,81,1369,20150729,88000.0
1370,F,33,1370,20170923,41000.0
1371,F,48,1371,20170907,74000.0
1372,F,54,1372,20171216,92000.0
1374,F,88,1374,20171020,55000.0
1376,F,22,1376,20160426,65000.0
1378,F,62,1378,20160502,98000.0
1379,M,41,1379,20160203,60000.0
1380,F,60,1380,20151227,53000.0
1382,M,75,1382,20160920,64000.0
1383,F,51,1383,20180628,100000.0
1384,F,60,1384,20180106,32000.0
1385,M,80,1385,20150926,70000.0
1386,M,19,1386,20180501,59000.0
1387,M,53,1387,20140908,34000.0
1388,M,41,1388,20170919,53000.0
1390,F,55,1390,20161015,52000.0
1391,M,66,1391,20171013,86000.0
1392,F,42,1392,20170821,59000.0
1393,M,77,1393,20180428,61000.0
1394,M,59,1394,20180318,63000.0
1395,F,77,1395,20160113,87000.0
1396,F,58,1396,20170408,93000.0
1398,F,53,1398,20160805,99000.0
1399,M,43,1399,20180524,33000.0
1400,M,50,1400,20160911,39000.0
1401,F,56,1401,20171208,76000.0
1402,M,62,1402,20170115,50000.0
1403,M,64,1403,20171223,36000.0
1404,M,31,1404,20180118,44000.0
1405,M,56,1405,20160322,99000.0
1406,F,60,1406,20180116,99000.0
1407,M,51,1407,20170106,63000.0
1408,M,71,1408,20171011,32000.0
1409,M,80,1409,20180328,51000.0
1410,F,67,1410,20170516,87000.0
1411,F,76,1411,20151217,98000.0
1412,M,29,1412,20171223,59000.0
1413,F,63,1413,20180402,81000.0
1414,F,64,1414,20171203,76000.0
1416,M,22,1416,20140909,56000.0
1417,F,52,1417,20171201,80000.0
1418,F,82,1418,20160313,99000.0
1419,F,63,1419,20170515,86000.0
1421,M,27,1421,20180703,70000.0
1423,M,82,1423,20171010,86000.0
1424,F,55,1424,20170816,81000.0
1427,F,60,1427,20170418,115000.0
1428,F,67,1428,20180220,81000.0
1429,M,44,1429,20170912,55000.0
1431,M,19,1431,20150824,46000.0
1433,M,62,1433,20180128,114000.0
1435,F,57,1435,20160805,70000.0
1436,M,75,1436,20171008,71000.0
1437,M,52,1437,20171030,73000.0
1438,M,69,1438,20170428,80000.0
1440,F,50,1440,20170802,70000.0
1441,M,63,1441,20170809,40000.0
1442,F,66,1442,20180501,62000.0
1443,F,45,1443,20160721,61000.0
1444,F,63,1444,20161203,31000.0
1445,M,82,1445,20170912,62000.0
1446,M,70,1446,20170729,47000.0
1447,F,60,1447,20171229,101000.0
1448,F,85,1448,20170418,75000.0
1449,M,57,1449,20171215,69000.0
1450,M,28,1450,20160422,41000.0
1451,M,59,1451,20150825,68000.0
1452,M,57,1452,20160404,83000.0
1453,M,38,1453,20150820,46000.0
1455,M,44,1455,20161122,47000.0
1456,M,24,1456,20180202,63000.0
1457,M,76,1457,20180308,36000.0
1459,M,33,1459,20180525,33000.0
1460,F,71,1460,20170303,72000.0
1461,M,28,1461,20160929,60000.0
1462,F,63,1462,20180314,58000.0
1463,M,42,1463,20171014,74000.0
1464,F,55,1464,20180722,53000.0
1465,F,53,1465,20170911,84000.0
1466,M,64,1466,20180310,61000.0
1467,M,54,1467,20141024,46000.0
1469,F,93,1469,20160411,59000.0
1470,F,24,1470,20180606,33000.0
1471,F,48,1471,20150112,82000.0
1472,M,28,1472,20180529,48000.0
1473,F,51,1473,20170801,98000.0
1474,M,55,1474,20160509,91000.0
1475,M,23,1475,20161102,42000.0
1476,F,51,1476,20171114,56000.0
1477,O,20,1477,20180205,33000.0
1478,M,83,1478,20150307,39000.0
1479,M,63,1479,20170507,89000.0
1482,M,53,1482,20161007,50000.0
1483,O,47,1483,20161012,39000.0
1484,M,86,1484,20160914,55000.0
1485,M,37,1485,20180105,64000.0
1486,F,49,1486,20170821,104000.0
1487,M,61,1487,20160929,81000.0
1488,M,66,1488,20171106,42000.0
1489,F,37,1489,20151113,60000.0
1490,M,70,1490,20180104,73000.0
1491,F,65,1491,20171021,53000.0
1492,M,45,1492,20170326,67000.0
1493,M,40,1493,20180427,57000.0
1495,F,62,1495,20180421,55000.0
1496,M,42,1496,20171217,52000.0
1497,M,64,1497,20160207,108000.0
1498,M,70,1498,20170803,105000.0
1499,M,29,1499,20170228,41000.0
1500,M,37,1500,20161017,69000.0
1501,M,59,1501,20170403,74000.0
1502,M,20,1502,20160110,62000.0
1503,M,47,1503,20180308,54000.0
1504,M,37,1504,20180327,48000.0
1505,M,89,1505,20180618,82000.0
1506,M,23,1506,20170924,34000.0
1507,M,55,1507,20171226,80000.0
1508,F,48,1508,20180713,46000.0
1509,M,42,1509,20150901,48000.0
1510,F,52,1510,20161021,114000.0
1511,M,38,1511,20160514,47000.0
1512,M,35,1512,20170906,42000.0
1513,M,53,1513,20150831,104000.0
1514,F,82,1514,20150821,65000.0
1515,M,32,1515,20150213,57000.0
1517,M,28,1517,20180726,33000.0
1518,F,62,1518,20170703,96000.0
1520,F,92,1520,20180225,63000.0
1522,M,49,1522,20171002,67000.0
1523,M,82,1523,20171205,115000.0
1524,M,41,1524,20140618,57000.0
1525,M,75,1525,20160117,89000.0
1526,M,61,1526,20171218,35000.0
1527,F,61,1527,20151018,49000.0
1528,F,30,1528,20160520,56000.0
1529,M,54,1529,20130914,72000.0
1531,F,52,1531,20170817,84000.0
1532,M,43,1532,20180516,42000.0
1533,M,32,1533,20140117,52000.0
1534,F,35,1534,20171021,74000.0
1535,M,31,1535,20141103,69000.0
1536,M,50,1536,20160404,59000.0
1537,F,38,1537,20131006,59000.0
1538,F,57,1538,20160829,53000.0
1539,F,50,1539,20180212,58000.0
1540,M,24,1540,20151123,65000.0
1541,O,64,1541,20180529,31000.0
1542,M,56,1542,20150204,49000.0
1543,M,20,1543,20160814,67000.0
1544,F,65,1544,20161004,53000.0
1546,M,33,1546,20171222,42000.0
1547,M,60,1547,20180115,83000.0
1548,F,67,1548,20170930,107000.0
1549,M,51,1549,20171206,34000.0
1551,M,49,1551,20180224,70000.0
1552,M,63,1552,20171013,77000.0
1553,M,75,1553,20150912,97000.0
1555,M,91,1555,20150208,78000.0
1556,F,101,1556,20171004,43000.0
1557,M,42,1557,20180105,62000.0
1558,F,52,1558,20151228,80000.0
1559,M,57,1559,20170801,66000.0
1560,M,72,1560,20151002,79000.0
1561,M,66,1561,20160731,47000.0
1562,M,37,1562,20180624,72000.0
1565,M,76,1565,20150715,64000.0
1567,M,56,1567,20160125,82000.0
1568,M,55,1568,20170817,63000.0
1569,M,36,1569,20170830,47000.0
1570,M,64,1570,20160811,90000.0
1571,M,23,1571,20170222,60000.0
1572,M,30,1572,20170220,35000.0
1573,M,67,1573,20180615,57000.0
1575,M,42,1575,20161028,49000.0
1576,M,41,1576,20171208,65000.0
1577,F,28,1577,20180714,57000.0
1579,F,64,1579,20180113,93000.0
1581,F,51,1581,20170811,80000.0
1582,M,82,1582,20140108,60000.0
1583,F,54,1583,20171207,112000.0
1585,M,28,1585,20180220,59000.0
1586,M,68,1586,20150921,85000.0
1588,F,37,1588,20160131,51000.0
1589,F,55,1589,20130914,95000.0
1591,F,61,1591,20160505,73000.0
1592,M,63,1592,20170820,70000.0
1593,F,69,1593,20150425,85000.0
1594,M,80,1594,20160121,50000.0
1595,F,63,1595,20170906,72000.0
1596,F,63,1596,20170625,99000.0
1597,F,33,1597,20170812,56000.0
1598,M,67,1598,20171013,71000.0
1599,F,78,1599,20171028,72000.0
1600,M,20,1600,20171106,33000.0
1601,F,54,1601,20151216,77000.0
1602,M,33,1602,20160309,52000.0
1603,M,71,1603,20180218,56000.0
1604,M,54,1604,20170223,80000.0
1605,F,87,1605,20161022,85000.0
1606,M,43,1606,20180312,63000.0
1607,M,51,1607,20140624,33000.0
1608,F,46,1608,20130927,42000.0
1609,F,52,1609,20140828,58000.0
1610,M,55,1610,20150907,61000.0
1611,M,40,1611,20170727,87000.0
1612,F,100,1612,20180123,109000.0
1613,F,24,1613,20150409,52000.0
1614,F,64,1614,20151218,79000.0
1616,F,49,1616,20170627,67000.0
1617,F,44,1617,20170727,69000.0
1618,F,49,1618,20161011,65000.0
1619,M,33,1619,20160109,53000.0
1620,F,50,1620,20151004,94000.0
1621,M,39,1621,20180513,32000.0
1622,F,52,1622,20160929,66000.0
1623,F,74,1623,20171203,42000.0
1624,M,43,1624,20140311,70000.0
1625,M,63,1625,20170623,97000.0
1626,M,53,1626,20170804,92000.0
1627,M,52,1627,20180112,52000.0
1628,M,82,1628,20151108,97000.0
1629,M,67,1629,20141014,65000.0
1630,M,66,1630,20170915,65000.0
1631,F,57,1631,20170624,73000.0
1633,M,32,1633,20170904,55000.0
1634,M,68,1634,20151031,57000.0
1635,M,81,1635,20161016,62000.0
1636,M,75,1636,20160108,80000.0
1637,M,88,1637,20170804,67000.0
1638,F,94,1638,20161010,88000.0
1640,M,24,1640,20180425,72000.0
1641,M,54,1641,20170610,71000.0
1642,F,75,1642,20170429,80000.0
1643,F,77,1643,20180131,111000.0
1644,M,83,1644,20170604,100000.0
1646,O,57,1646,20180124,32000.0
1648,M,59,1648,20170911,30000.0
1649,O,35,1649,20170815,31000.0
1650,M,32,1650,20150501,47000.0
1651,M,76,1651,20171105,51000.0
1652,F,77,1652,20180211,63000.0
1653,F,37,1653,20180311,92000.0
1654,M,43,1654,20150607,39000.0
1655,M,59,1655,20150629,69000.0
1656,F,57,1656,20170814,97000.0
1657,M,71,1657,20151116,96000.0
1658,M,61,1658,20160519,50000.0
1660,F,78,1660,20151226,79000.0
1661,F,29,1661,20170816,37000.0
1662,F,61,1662,20151023,75000.0
1663,F,69,1663,20161105,72000.0
1664,M,76,1664,20170703,76000.0
1666,M,53,1666,20130920,66000.0
1667,M,51,1667,20170217,81000.0
1669,M,48,1669,20170801,62000.0
1670,F,56,1670,20151207,58000.0
1671,M,78,1671,20170526,77000.0
1672,F,71,1672,20160325,68000.0
1673,F,72,1673,20170804,75000.0
1674,M,56,1674,20170422,54000.0
1675,M,56,1675,20160121,49000.0
1676,M,75,1676,20170112,110000.0
1678,F,86,1678,20160715,40000.0
1679,M,35,1679,20140612,33000.0
1680,M,95,1680,20160627,90000.0
1682,M,90,1682,20160504,38000.0
1683,M,50,1683,20180627,62000.0
1685,F,38,1685,20180109,75000.0
1686,F,47,1686,20180116,61000.0
1688,M,63,1688,20141124,97000.0
1689,M,67,1689,20171031,97000.0
1690,F,73,1690,20161218,85000.0
1691,F,22,1691,20160610,65000.0
1692,M,78,1692,20160602,64000.0
1693,F,40,1693,20170328,78000.0
1694,M,69,1694,20161121,52000.0
1695,M,65,1695,20171222,116000.0
1696,M,48,1696,20131201,39000.0
